Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Genetics & Genomics,Genomics,Physiological Genomics,https://journals.physiology.org/journal/physiolgenomics,Non-profit,American Physiological Society (APS),American Physiological Society,Society/Association,USA,Hybrid,1548,,Yes,No,No,0.882,Q2 (Genetics; Physiology),132,No,1531-2267,1094-8341,1094-8341
Genetics & Genomics,Plant Genetics,Plant Gene,https://www.sciencedirect.com/journal/plant-gene,For-profit,Elsevier,,,Netherlands,Hybrid,981,,Yes,No,No,0.463,Q2 (Plant Science),40,No,2352-4073,,2352-4073
Genetics & Genomics,Plant Genetics,Plant Genetic Resources,https://www.cambridge.org/core/journals/plant-genetic-resources,University Press,Cambridge University Press (CUP),,,UK,Hybrid,2366,Plant Genetic Resources: Characterisation and Utilisation,With alternative journal name,No,ISSN-L match,0.275,Q3 (Agronomy and Crop Science; Plant Science),47,No,1479-263X,1479-2621,1479-2621
Genetics & Genomics,Generalist,Plos Genetics,https://journals.plos.org/plosgenetics/,Non-profit,Public Library of Science (PLoS),,,USA,OA,3102,,Yes,Yes,Yes,1.857,"Q1 (Cancer Research; Ecology, Evolution, Behavior and Systematics; Genetics; Molecular Biology)",292,No,1553-7404,1553-7390,1553-7390
Genetics & Genomics,Medical Genetics,Psychiatric Genetics,https://journals.lww.com/psychgenetics/pages/default.aspx,For-profit Society-Run,Wolters Kluwer (Lippincott),International Society of Psychiatric Genetics,Society/Association,Netherlands / USA,Hybrid,2092,,Yes,No,No,0.401,Q3 (Genetics; Psychiatry and Mental Health),67,No,1473-5873,0955-8829,0955-8829
Genetics & Genomics,Generalist,Systematic Biology,https://academic.oup.com/sysbio/,University Press,Oxford University Press (OUP),,,UK,Hybrid,909,,Yes,No,Yes,3.343,"Q1 (Ecology, Evolution, Behavior and Systematics; Genetics)",215,No,1076-836X,1063-5157,1063-5157
Genetics & Genomics,Molecular and Cellular Genetics,The CRISPR Journal,https://journals.sagepub.com/home/tcja,For-profit,Sage Publishing,,,USA,Hybrid,3501,,Yes,No,Yes,2.003,Q1 (Biotechnology; Genetics),28,No,2573-1602,2573-1599,2573-1599
Genetics & Genomics,Plant Genetics,The Plant Genome,https://acsess.onlinelibrary.wiley.com/journal/19403372,For-profit Society-Run,John Wiley & Sons,Crop Science Society of America,Society/Association,USA,OA,2287,,Yes,Yes,Yes,1.126,Q1 (Agronomy and Crop Science; Plant Science),78,No,1940-3372,1940-3372,1940-3372
Genetics & Genomics,Generalist,Trends in Genetics,https://www.cell.com/trends/genetics,For-profit,Elsevier (Cell Press),,,USA,Hybrid,7673,,Yes,No,Yes,3.777,Q1 (Genetics),261,No,1362-4555,0168-9525,0168-9525
Genetics & Genomics,Human Genetics,Twin Research and Human Genetics,https://www.cambridge.org/core/journals/twin-research-and-human-genetics,University Press,Cambridge University Press (CUP),,,UK,Hybrid,1421,,Yes,No,Yes,0.385,"Q3 (Obstetrics and Gynecology; Pediatrics, Perinatology and Child Health)",99,No,1839-2628,1832-4274,1832-4274
Genetics & Genomics,Genetics,Virus Genes,https://link.springer.com/journal/11262,For-profit,Springer Nature,,,Germany / UK,Hybrid,2554,,Yes,No,No,0.541,Q2 (Medicine),70,No,1572-994X,0920-8569,0920-8569
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
Genetics & Genomics,,,,,,,,,,,,No,No,No,,,,No,,,
