Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Immunology,Generalist/Classical Immunology,Exercise Immunology Review,https://exerciseimmunology.com/eir,Non-profit,International Society of Exercise and Immunology (ISEI),International Society of Exercise and Immunology (ISEI),Society/Association,Germany,OA,,,Yes,No,No,1.22,Q1 (Medicine; Sports Science),65,No,,1077-5552,1077-5552
Immunology,Transplant Immunology,Experimental and Clinical Transplantation,https://ectrx.org/,Non-profit,Middle East Society for Organ Transplantation; Baskent University,,,Turkey,,,,Yes,No,No,0.25,Q3 (Transplantation),38,No,2146-8427,1304-0855,1304-0855
Immunology,Parasitology,Experimental Parasitology,https://www.sciencedirect.com/journal/experimental-parasitology,For-profit,Elsevier,,,Netherlands,Hybrid,2188,,Yes,No,No,0.449,Q2 (Parasitology),90,No,1090-2449,0014-4894,0014-4894
Immunology,Virology,Expert Review of Anti Infective Therapy,https://www.tandfonline.com/journals/ierz20,For-profit,Taylor & Francis Group,,,UK,,,,Yes,No,No,1.024,Q1 (Infectious Diseases),110,No,1744-8336,1478-7210,1478-7210
Immunology,Vaccinology,Expert Review of Vaccines,https://www.tandfonline.com/journals/ierv20,For-profit,Taylor & Francis Group,,,USA,Hybrid,4060,,Yes,Yes,Yes,1.28,Q1 (Drug Discovery; Pharmacology),117,No,1744-8395,1476-0584,1476-0584
Immunology,"Immunogenetics, Molecular and Cellular Immunology",FEBS Letters,https://febs.onlinelibrary.wiley.com/journal/18733468,For-profit Society-Run,John Wiley & Sons,Federation of European Biochemical Societies (FEBS),Society/Association,USA,Hybrid,3199,,Yes,No,Yes,1.181,Q1 (Biochemistry; Biophysics),295,No,1873-3468,0014-5793,0014-5793
Immunology,Immunopathology,FEMS Infectious Diseases,https://academic.oup.com/femspd,University Press Society-Run,Oxford University Press (OUP),Federation of European Microbiological Societies (FEMS),Society/Association,UK,Hybrid,2528,Pathogens and Disease,With alternative journal name,No,No,0.895,Q2 (Immunology and Allergy; Immunology and Microbiology; Infectious Diseases; Medicine; Microbiology),129,No,2049-632X,,2049-632X
Immunology,Parasitology,Folia Parasitologica,https://folia.paru.cas.cz/,Non-profit,Institute of Parasitology of the Czech Academy of Sciences,Czech Academy of Sciences,University/Government,Czech Republic,OA,164,,Yes,No,No,0.46,Q2 (Parasitology),53,No,1803-6465,0015-5683,0015-5683
Immunology,Immunotoxicology,Food and Chemical Toxicology,https://www.sciencedirect.com/journal/food-and-chemical-toxicology,For-profit Society-Run,Elsevier,Chinese Society of Toxicology,Society/Association,Netherlands,Hybrid,4081,,Yes,No,Yes,0.75,Q1 (Food Science),223,No,1873-6351,0278-6915,0278-6915
Immunology,Virology,Food and Environmental Virology,https://link.springer.com/journal/12560,For-profit Society-Run,Springer Nature,International Society for Food and Environmental Virology,Society/Association,Germany / UK,Hybrid,2840,,Yes,No,No,0.57,Q2 (Food Science),52,No,1867-0342,1867-0334,1867-0334
Immunology,Immunopathology,Frontiers in Bacteriology,https://www.frontiersin.org/journals/bacteriology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,1963,,No,Yes,No,,,,No,2813-6144,,
Immunology,Immunopathology,Frontiers in Cellular and Infection Microbiology,https://www.frontiersin.org/journals/cellular-and-infection-microbiology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2818,,Yes,Yes,Yes,1.403,Q1 (Immunology; Infectious Diseases; Medicine; Microbiology),156,No,2235-2988,,2235-2988
Immunology,Epidemiology,Frontiers in Epidemiology,https://www.frontiersin.org/journals/epidemiology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,963,,Yes,Yes,Yes,0.821,Q1 (Health),13,No,2674-1199,,2674-1199
Immunology,Generalist/Classical Immunology,Frontiers in Immunology,https://www.frontiersin.org/journals/immunology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2937,,Yes,Yes,Yes,1.964,Q1 (Immunology; Immunology and Allergy),294,No,1664-3224,,1664-3224
Immunology,Parasitology,Frontiers in Parasitology,https://www.frontiersin.org/journals/parasitology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,1889,,Yes,Yes,Yes,0.609,Q1 (Veterinary),8,No,2813-2424,,2813-2424
Immunology,Immunopathology,Frontiers in Tropical Diseases,https://www.frontiersin.org/journals/tropical-diseases,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2081,,Yes,Yes,Yes,0.635,"Q2 (Infectious Diseases; Microbiology; Public Health, Environmental and Occupational Health)",17,No,2673-7515,,2673-7515
Immunology,Virology,Frontiers in Virology,https://www.frontiersin.org/journals/virology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2016,,Yes,Yes,Yes,0.559,Q2 (Infectious Diseases),15,No,2673-818X,,2673-818X
Immunology,Virology,Future Virology,https://www.tandfonline.com/journals/ifvl20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2121,,Yes,No,No,0.29,Q3 (Virology),51,No,1746-0808,1746-0794,1746-0794
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Genes and Immunity,https://www.nature.com/gene/,For-profit,Springer Nature,,,Germany / UK,Hybrid,636,,Yes,No,Yes,1.344,Q1 (Genetics),117,No,1476-5470,1466-4879,1466-4879
Immunology,Immunopathology,Gut Microbes,https://www.tandfonline.com/journals/kgmi20,For-profit,Taylor & Francis Group,,,USA,OA,3760,,Yes,Yes,Yes,4.109,Q1 (Gastroenterology; Infectious Diseases; Microbiology),147,No,1949-0984,1949-0976,1949-0976
Immunology,Immunopathology,Gut Microbes Reports,https://www.tandfonline.com/journals/kgmr20,For-profit,Taylor & Francis Group,,,UK,Hybrid,1615,,No,Yes,No,,,,No,2993-3935,,
Immunology,Immunopathology,Gut Pathogens,https://gutpathogens.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),The International Society for Genomic and Evolutionary Microbiology,Society/Association,UK,OA,2945,,Yes,Yes,Yes,1.169,Q1 (Gastroenterology; Infectious Diseases; Parasitology; Virology),65,No,1757-4749,,1757-4749
Immunology,Immunopathology,Helicobacter,https://onlinelibrary.wiley.com/journal/15235378,For-profit,John Wiley & Sons,,,USA,Hybrid,2284,,Yes,No,No,1.079,Q1 (Gastroenterology; Infectious Diseases; Medicine),99,No,1523-5378,1083-4389,1083-4389
Immunology,Virology,HIV Medicine,https://onlinelibrary.wiley.com/journal/14681293,For-profit Society-Run,John Wiley & Sons,British HIV Association,Society/Association,USA,Hybrid,2277,,Yes,No,No,1.06,Q1 (Health Policy; Infectious Diseases; Pharmacology),90,No,1468-1293,1464-2662,1464-2662
Immunology,"Immunogenetics, Molecular and Cellular Immunology",HLA,https://onlinelibrary.wiley.com/journal/20592310,For-profit Society-Run,John Wiley & Sons,European Federation for Immunogenetics,,USA,Hybrid,3500,,Yes,No,No,0.273,Q4 (Genetics; Immunology; Immunology and Allergy),110,No,2059-2310,2059-2302,2059-2302
Immunology,Generalist/Classical Immunology,Human Immunology,https://www.sciencedirect.com/journal/human-immunology,For-profit Society-Run,Elsevier,American Society for Histocompatibility and Immunogenetics (ASHI),Society/Association,Netherlands,Hybrid,1964,,Yes,No,No,0.624,Q2 (Medicine),107,No,1879-1166,0198-8859,0198-8859
Immunology,Vaccinology,Human Vaccines & Immunotherapeutics,https://www.tandfonline.com/journals/khvi20,For-profit Society-Run,Taylor & Francis Group,International Society for Vaccines (ISV); Association for Cancer Immunotherapy (CIMT),Society/Association,UK,OA,3017,,Yes,Yes,Yes,1.094,Q1 (Medicine; Pharmacology),113,No,2164-554X,2164-5515,2164-5515
Immunology,Generalist/Classical Immunology,Immune Network,https://immunenetwork.org/,Non-profit,Korean Association of Immunologists (KAI),,,Republic of Korea (South Korea),OA,,,Yes,No,No,1.729,Q1 (Immunology; Immunology and Allergy; Infectious Diseases),50,No,2092-6685,1598-2629,1598-2629
Immunology,Generalist/Classical Immunology,Immunity,https://www.cell.com/immunity,For-profit,Elsevier (Cell Press),,,USA,Hybrid,5481,,Yes,No,Yes,16.481,Q1 (Immunology; Immunology and Allergy; Infectious Diseases),498,No,1097-4180,1074-7613,1074-7613
Immunology,Generalist/Classical Immunology,Immunity & Ageing,https://immunityageing.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2144,,Yes,Yes,Yes,2.298,Q1 (Aging; Immunology),71,No,1742-4933,,1742-4933
Immunology,Inflammation,Immunity Inflammation and Disease,https://onlinelibrary.wiley.com/journal/20504527,For-profit,John Wiley & Sons,,,UK,OA,2673,,Yes,Yes,Yes,0.851,Q2 (Immunology; Immunology and Allergy),43,No,2050-4527,2050-4527,2050-4527
Immunology,Generalist/Classical Immunology,Immunobiology,https://www.sciencedirect.com/journal/immunobiology,For-profit,Elsevier,,,Netherlands,OA,2113,,Yes,Yes,No,0.83,Q2 (Hematology; Immunology; Immunology and Allergy),114,No,1878-3279,0171-2985,0171-2985
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Immunogenetics,https://link.springer.com/journal/251,For-profit,Springer Nature,,,Germany / UK,Hybrid,2925,,Yes,No,No,0.804,Q2 (Genetics),104,No,1432-1211,0093-7711,0093-7711
Immunology,Generalist/Classical Immunology,Immunologic Research,https://link.springer.com/journal/12026,For-profit,Springer Nature,,,Germany / UK,Hybrid,2675,,Yes,No,No,0.747,Q3 (Immunology),109,No,1559-0755,0257-277X,0257-277X
Immunology,Generalist/Classical Immunology,Immunological Investigations,https://www.tandfonline.com/journals/iimm20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2594,,Yes,No,No,0.653,Q2 (Medicine),60,No,1532-4311,0882-0139,0882-0139
Immunology,Generalist/Classical Immunology,Immunological Reviews,https://onlinelibrary.wiley.com/journal/1600065X,For-profit,John Wiley & Sons,,,USA,Hybrid,3278,,Yes,No,No,3.945,Q1 (Immunology; Immunology and Allergy),273,No,1600-065X,0105-2896,0105-2896
Immunology,Generalist/Classical Immunology,Immunology,https://onlinelibrary.wiley.com/journal/13652567,For-profit,John Wiley & Sons,,,USA,Hybrid,2264,,Yes,No,No,1.581,Q1 (Immunology; Immunology and Allergy),170,No,1365-2567,0019-2805,0019-2805
Immunology,Generalist/Classical Immunology,Immunology & Cell Biology,https://onlinelibrary.wiley.com/journal/14401711,For-profit Society-Run,John Wiley & Sons,Australasian Society for Immunology / Australasian Society,Society/Association,USA,Hybrid,3066,,Yes,No,Yes,1.079,Q2 (Cell Biology; Immunology; Immunology and Allergy),126,No,1440-1711,0818-9641,0818-9641
Immunology,Generalist/Classical Immunology,Immunology Letters,https://www.journals.elsevier.com/immunology-letters,For-profit,Elsevier,,,Netherlands,Hybrid,1615,,Yes,No,Yes,1.038,Q2 (Immunology; Immunology and Allergy),118,No,1879-0542,0165-2478,0165-2478
Immunology,Immunotoxicology,Immunopharmacology and Immunotoxicology,https://www.tandfonline.com/journals/iipi20,For-profit,Taylor & Francis Group,,,UK,,,,Yes,No,No,0.723,Q2 (Medicine; Pharmacology; Toxicology),67,No,1532-2513,0892-3973,0892-3973
Immunology,Immunopathology,Immunotherapy,https://www.tandfonline.com/journals/iimy20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2767,,Yes,No,No,0.666,Q3 (Immunology; Immunology and Allergy; Oncology),75,No,1750-7448,1750-743X,1750-743X
Immunology,Immunopathology,Infection,https://link.springer.com/journal/15010,For-profit Society-Run,Springer Nature,European Society of Clinical Microbiology and Infectious Diseases; Paul-Ehrlich-Gesellschaft für Chemotherapie; Deutsche Gesellschaft für Infektiologie; Deutsche Sepsis-Gesellschaft,Society/Association,Germany / UK,Hybrid,4446,,Yes,No,Yes,1.087,Q1 (Infectious Diseases; Medicine; Microbiology),98,No,1439-0973,0300-8126,0300-8126
Immunology,Immunopathology,Infection and Immunity,https://journals.asm.org/journal/iai,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,Hybrid,4161,,Yes,Yes,Yes,1.171,Q1 (Infectious Diseases; Parasitology),257,No,1098-5522,0019-9567,0019-9567
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Infection Genetics & Evolution,https://www.sciencedirect.com/journal/infection-genetics-and-evolution,For-profit,Elsevier,,,Netherlands,OA,1750,,Yes,Yes,Yes,0.782,"Q1 (Ecology, Evolution, Behavior and Systematics)",124,No,1567-7257,1567-1348,1567-1348
Immunology,Immunopathology,Infectious Disease Modelling,https://www.sciencedirect.com/journal/infectious-disease-modelling,For-profit,Elsevier,,,Netherlands,OA,977,,Yes,Yes,Yes,0.696,Q2 (Applied Mathematics; Health Policy; Infectious Diseases),43,No,2468-0427,2468-0427,2468-0427
Immunology,Immunopathology,Infectious Diseases,https://jamanetwork.com/collections/5702/infectious-diseases,Non-profit,American Medical Association (AMA),,,USA,Hybrid,3841,,Yes,No,Yes,0.733,Q2 (Immunology and Microbiology; Infectious Diseases; Medicine; Microbiology),87,No,2374-4243,2374-4235,2374-4235
Immunology,Immunopathology,Infectious Diseases Now,https://www.sciencedirect.com/journal/infectious-diseases-now,For-profit Society-Run,Elsevier,Société de Pathologie Infectieuse de Langue Française (SPILF),Society/Association,Netherlands,Hybrid,886,,Yes,No,Yes,0.782,Q2 (Infectious Diseases),56,No,2666-9919,2666-9919,2666-9919
Immunology,Immunopathology,Infectious Medicine,https://www.sciencedirect.com/journal/infectious-medicine,University Press,Elsevier,Tsinghua University Press,,Netherlands,OA,1773,,Yes,Yes,No,1.056,Q1 (Immunology and Microbiology; Infectious Diseases),16,No,2772-431X,2097-0684,2772-431X
Immunology,Immunopathology,Infectious Microbes and Diseases,https://journals.lww.com/imd/Pages/default.aspx,For-profit,Wolters Kluwer,"Zhejiang University and the First Affiliated Hospital, school of Medicine, Zhejiang University",,Netherlands,OA,,,Yes,Yes,No,0.383,Q3 (Epidemiology; Infectious Diseases; Microbiology),16,No,2641-5917,2096-7241,2641-5917
Immunology,Inflammation,Inflammation,https://link.springer.com/journal/10753,For-profit,Springer Nature,,,Germany / UK,OA,2731,,Yes,No,No,1.515,Q1 (Immunology; Immunology and Allergy),92,No,1573-2576,0360-3997,0360-3997
Immunology,Inflammation,Inflammation Research,https://link.springer.com/journal/11,For-profit,Springer Nature,,,Germany / UK,Hybrid,2268,,Yes,No,No,1.552,Q1 (Immunology; Pharmacology),117,No,1420-908X,1023-3830,1023-3830
Immunology,Inflammation,Inflammatory Bowel Diseases,https://academic.oup.com/ibdjournal?login=false,University Press,Oxford University Press (OUP),,,UK,Hybrid,3300,,Yes,No,Yes,1.932,Q1 (Gastroenterology; Immunology and Allergy),192,No,1536-4844,1078-0998,1078-0998
Immunology,Inflammation,Inflammopharmacology,https://link.springer.com/journal/10787,For-profit Society-Run,Springer Nature,Gastrointestinal Section of the International Union of Pharmacology; Hungarian Experimental and Clinical Pharmacology Society,Society/Association,Germany / UK,Hybrid,3894,,Yes,No,Yes,1.373,Q1 (Immunology; Pharmacology),81,No,1568-5608,0925-4692,0925-4692
Immunology,Virology,Influenza and Other Respiratory Viruses,https://onlinelibrary.wiley.com/journal/17502659,For-profit Society-Run,John Wiley & Sons,International Society for Respiratory Viruses (ISRV),Society/Association,UK,OA,3598,,Yes,Yes,Yes,1.632,"Q1 (Epidemiology; Infectious Diseases; Public Health, Environmental and Occupational Health; Pulmonary and Respiratory Medicine)",86,No,1750-2659,1750-2640,1750-2640
Immunology,Generalist/Classical Immunology,Innate Immunity,https://journals.sagepub.com/home/ini,For-profit Society-Run,Sage Publishing,International Endotoxin & Innate Immunity Society (IEIIS),Society/Association,USA,Hybrid,3044,,Yes,Yes,Yes,0.926,Q2 (Immunology; Infectious Diseases; Microbiology; Molecular Biology),84,No,1753-4267,1753-4259,1753-4259
Immunology,Allergy and Hypersensitivity,International Forum of Allergy and Rhinology,https://onlinelibrary.wiley.com/journal/20426984,For-profit Society-Run,John Wiley & Sons,American Rhinologic Society (ARS); American Academy of Otolaryngic Allergy (AAOA),Society/Association,USA,Hybrid,2718,,Yes,No,No,1.428,Q1 (Immunology and Allergy; Otorhinolaryngology),80,No,2042-6984,2042-6976,2042-6976
Immunology,Generalist/Classical Immunology,International Immunology,https://academic.oup.com/intimm,For-profit,Oxford University Press (OUP),,,UK,Hybrid,2938,,Yes,No,No,1.354,Q1 (Immunology and Allergy; Medicine),156,No,1460-2377,0953-8178,0953-8178
Immunology,Immunopathology,International Immunopharmacology,https://www.sciencedirect.com/journal/international-immunopharmacology,For-profit,Elsevier,,,Netherlands,Hybrid,3557,,Yes,No,Yes,1.354,Q1 (Immunology and Allergy; Pharmacology),165,No,1878-1705,1567-5769,1567-5769
Immunology,Parasitology,International Journal for Parasitology,https://www.sciencedirect.com/journal/international-journal-for-parasitology,For-profit Society-Run,Elsevier,Australian Society for Parasitology,Society/Association,Netherlands,Hybrid,1984,,Yes,No,Yes,0.764,Q1 (Parasitology),167,No,1879-0135,0020-7519,0020-7519
Immunology,Parasitology,International Journal for Parasitology: Parasites and Wildlife,https://www.sciencedirect.com/journal/international-journal-for-parasitology-parasites-and-wildlife,For-profit Society-Run,Elsevier,Australian Society for Parasitology,Society/Association,Netherlands,OA,1506,,Yes,Yes,Yes,0.648,Q1 (Animal Science and Zoology),49,No,2213-2244,2213-2244,2213-2244
Immunology,Immunopathology,International Journal of Antimicrobial Agents,https://www.sciencedirect.com/journal/international-journal-of-antimicrobial-agents,For-profit Society-Run,Elsevier,International Society of Antimicrobial Chemotherapy,Society/Association,Netherlands,Hybrid,3617,,Yes,No,Yes,1.301,Q1 (Infectious Diseases; Medicine; Microbiology; Pharmacology),167,No,1872-7913,0924-8579,0924-8579
Immunology,Epidemiology,International Journal of Epidemiology,https://academic.oup.com/ije?login=false,University Press,Oxford University Press (OUP),,,UK,Hybrid,2975,,Yes,No,No,2.365,Q1 (Epidemiology; Medicine),266,No,1464-3685,0300-5771,0300-5771
Immunology,"Immunogenetics, Molecular and Cellular Immunology",International Journal of Immunogenetics,https://onlinelibrary.wiley.com/journal/1744313x,For-profit,John Wiley & Sons,,,USA,Hybrid,2103,,Yes,No,No,0.486,Q3 (Genetics; Immunology; Medicine; Molecular Biology),51,No,1744-313X,1744-3121,1744-3121
Immunology,Immunopathology,International Journal of Immunopathology and Pharmacology,https://journals.sagepub.com/home/ijia,For-profit,Sage Publishing,,,USA,OA,1400,,Yes,Yes,Yes,0.718,Q2 (Pharmacology),72,No,2058-7384,0394-6320,0394-6320
Immunology,Immunopathology,International Journal of Infectious Diseases,https://www.sciencedirect.com/journal/international-journal-of-infectious-diseases,For-profit Society-Run,Elsevier,International Society for Infectious Diseases,Society/Association,Netherlands,OA,1951,,Yes,Yes,Yes,1.344,Q1 (Infectious Diseases; Medicine; Microbiology),146,No,1878-3511,1201-9712,1201-9712
Immunology,Virology,International Journal of STD and AIDS,https://journals.sagepub.com/home/stda,For-profit Society-Run,Sage Publishing,"British Association for Sexual Health & HIV, International Union against Sexually Transmitted Infections",Society/Association,USA,Hybrid,2172,,Yes,No,No,0.483,Q2 (Dermatology),82,No,1758-1052,0956-4624,0956-4624
Immunology,Generalist/Classical Immunology,International Reviews of Immunology,https://www.tandfonline.com/journals/iiri20,For-profit,Taylor & Francis Group,,,UK,,,,Yes,No,No,1.652,Q1 (Immunology; Immunology and Allergy),84,No,1563-5244,0883-0185,0883-0185
Immunology,Virology,Intervirology,https://karger.com/int,For-profit,Karger Publishers,,,Switzerland,OA,465,,Yes,Yes,Yes,0.538,Q3 (Infectious Diseases; Virology),70,No,1423-0100,0300-5526,0300-5526
Immunology,Immunooncology,Journal for ImmunoTherapy of Cancer,https://jitc.bmj.com,Non-profit,BMJ Group,Society for Immunotherapy of Cancer (SITC),Society/Association,UK,OA,3181,,Yes,Yes,Yes,4.114,Q1 (Cancer Research; Immunology; Immunology and Allergy; Molecular Medicine; Oncology; Pharmacology),155,No,2051-1426,,2051-1426
Immunology,Immunopathology,Journal of Acquired Immune Deficiency Syndromes,https://journals.lww.com/jaids/pages/default.aspx,For-profit,Wolters Kluwer,,,Netherlands,,,Journal of Acquired Immune Deficiency Syndromes (1999),Yes,No,No,1.066,Q1 (Infectious Diseases; Pharmacology),180,No,1944-7884,1525-4135,1525-4135
Immunology,Clinical Immunology,Journal of Allergy and Clinical Immunology,https://www.jacionline.org,For-profit Society-Run,Elsevier,"American Academy of Allergy, Asthma and Immunology",,Netherlands,Hybrid,1535,,Yes,No,Yes,3.806,Q1 (Immunology; Immunology and Allergy),364,No,1097-6825,0091-6749,0091-6749
Immunology,Immunotoxicology,Journal of Analytical Toxicology,https://academic.oup.com/jat/?login=false,University Press Society-Run,Oxford University Press (OUP),International Association of Forensic Toxicologists; Society of Forensic Toxicologists,Society/Association,UK,,,,Yes,No,No,0.746,"Q2 (Analytical Chemistry; Chemical Health and Safety; Environmental Chemistry; Health, Toxicology and Mutagenesis; Toxicology)",92,No,1945-2403,0146-4760,0146-4760
Immunology,Immunotoxicology,Journal of Applied Toxicology,https://analyticalsciencejournals.onlinelibrary.wiley.com/journal/10991263,For-profit,John Wiley & Sons,,,USA,Hybrid,3207,,Yes,No,No,0.753,Q2 (Toxicology),111,No,1099-1263,0260-437X,0260-437X
Immunology,Allergy and Hypersensitivity,Journal of Asthma and Allergy,https://www.dovepress.com/journal-of-asthma-and-allergy-journal,For-profit,Taylor & Francis Group (Dovepress),,,UK,OA,2999,,Yes,Yes,Yes,0.983,Q1 (Pulmonary and Respiratory Medicine),51,No,1178-6965,,1178-6965
Immunology,Autoimmunity,Journal of Autoimmunity,https://www.journals.elsevier.com/journal-of-autoimmunity,For-profit,Elsevier,,,Netherlands,Hybrid,4220,,Yes,No,No,2.3,Q1 (Immunology; Immunology and Allergy),155,No,1095-9157,0896-8411,0896-8411
Immunology,Immunotoxicology,Journal of Biochemical and Molecular Toxicology,https://onlinelibrary.wiley.com/journal/10990461,For-profit,John Wiley & Sons,,,USA,Hybrid,3133,,Yes,No,No,0.801,"Q2 (Biochemistry; Health, Toxicology and Mutagenesis; Medicine; Molecular Medicine; Toxicology)",78,No,1099-0461,1095-6670,1095-6670
Immunology,Clinical Immunology,Journal of Clinical Immunology,https://link.springer.com/journal/10875,For-profit,Springer Nature,,,Germany / UK,Hybrid,3745,,Yes,No,Yes,1.802,Q1 (Immunology; Immunology and Allergy),123,No,1573-2592,0271-9142,0271-9142
Immunology,Virology,Journal of Clinical Virology,https://www.sciencedirect.com/journal/journal-of-clinical-virology,For-profit Society-Run,Elsevier,Pan American Society for Clinical Virology; European Society for Clinical Virology,Society/Association,Netherlands,Hybrid,2322,,Yes,No,Yes,1.023,Q1 (Infectious Diseases),133,No,1873-5967,1386-6532,1386-6532
Immunology,Clinical Immunology,Journal of Crohn's and Colitis,https://academic.oup.com/ecco-jcc?login=false,University Press,Oxford University Press (OUP),,,UK,Hybrid,2877,,Yes,No,No,3.225,Q1 (Gastroenterology; Medicine),134,No,1876-4479,1873-9946,1873-9946
Immunology,Epidemiology,Journal of Epidemiology,https://www.jstage.jst.go.jp/browse/jea/,Non-profit,Immunology,Japan Epidemiological Association,Society/Association,Japan,OA,875,,Yes,Yes,No,1.121,Q1 (Epidemiology; Medicine),99,No,1349-9092,0917-5040,0917-5040
Immunology,Epidemiology,Journal of Epidemiology and Community Health,https://jech.bmj.com/,Non-profit,BMJ Group,,,UK,Hybrid,3659,,Yes,No,Yes,1.441,"Q1 (Epidemiology; Public Health, Environmental and Occupational Health)",207,No,1470-2738,0143-005X,0143-005X
Immunology,Epidemiology,Journal of Epidemiology and Global Health,https://link.springer.com/journal/44197,For-profit,Springer Nature,,,Switzerland,OA,2193,,Yes,Yes,Yes,1.09,Q1 (Epidemiology),44,No,2210-6014,2210-6006,2210-6006
Immunology,Epidemiology,Journal of Epidemiology and Population Health,https://www.sciencedirect.com/journal/journal-of-epidemiology-and-population-health,For-profit,Elsevier,,,Netherlands,,,,Yes,No,No,0.651,"Q2 (Epidemiology; Public Health, Environmental and Occupational Health)",42,No,2950-4333,,2950-4333
Immunology,Virology,Journal of General Virology,https://www.microbiologyresearch.org/content/journal/jgv,Non-profit,Microbiology Society,Microbiology Society,Society/Association,UK,Hybrid,2858,,Yes,No,Yes,1.169,Q1 (Virology),200,No,1465-2099,0022-1317,0022-1317
Immunology,Immunopathology,Journal of Global Antimicrobial Resistance,https://www.sciencedirect.com/journal/journal-of-global-antimicrobial-resistance,For-profit Society-Run,Elsevier,International Society of Antimicrobial Chemotherapy (ISAC); the Global Chinese Association of Clinical Microbiology and Infectious Diseases (GCACMID); Asia-Pacific Society of Clinical Microbiology and Infection (APSCMI),Society/Association,UK,OA,1760,,Yes,Yes,Yes,1.002,Q2 (Immunology; Immunology and Allergy; Microbiology),60,No,2213-7173,2213-7165,2213-7165
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Journal of Immunoassay & Immunochemistry,https://www.tandfonline.com/journals/ljii20,For-profit,Taylor & Francis Group,,,UK,,,,Yes,No,No,0.268,Q2 (Medical Laboratory Technology),34,No,1532-1819,,1532-1819
Immunology,Generalist/Classical Immunology,Journal of Immunological Methods,https://www.journals.elsevier.com/journal-of-immunological-methods,For-profit,Elsevier,,,Netherlands,Hybrid,2641,,Yes,No,No,0.506,Q3 (Immunology; Immunology and Allergy),155,No,1872-7905,0022-1759,0022-1759
Immunology,Generalist/Classical Immunology,Journal of Immunology Research,https://onlinelibrary.wiley.com/journal/1607,For-profit,John Wiley & Sons,,,UK,OA,2742,,Yes,Yes,Yes,1.076,Q1 (Medicine),133,No,2314-7156,2314-8861,2314-7156
Immunology,Immunopathology,Journal of Infection,https://www.sciencedirect.com/journal/journal-of-infection,For-profit Society-Run,Elsevier,British Infection Association,Society/Association,UK,Hybrid,4379,,Yes,Yes,Yes,2.18,Q1 (Infectious Diseases; Microbiology),152,No,1532-2742,0163-4453,0163-4453
Immunology,Immunooncology,Journal of Infection and Chemotherapy,https://www.sciencedirect.com/journal/journal-of-infection-and-chemotherapy,For-profit Society-Run,Elsevier,The Japanese Society of Chemotherapy; The Japanese Association for Infectious Diseases; The Japanese Society for Infection Prevention and Control,Society/Association,Netherlands,Hybrid,2270,,Yes,No,No,0.503,Q3 (Infectious Diseases; Microbiology; Pharmacology),79,No,1437-7780,1341-321X,1341-321X
Immunology,Immunopathology,Journal of Infection Prevention,https://journals.sagepub.com/home/bjib,For-profit Society-Run,Sage Publishing,Infection Prevention Society,Society/Association,USA,,,,Yes,No,No,0.342,Q2 (Advanced and Specialized Nursing),28,No,1757-1782,1757-1774,1757-1782
Immunology,Inflammation,Journal of Inflammation,https://journal-inflammation.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),British Inflammation Research Association,Society/Association,UK,OA,3110,Journal of Inflammation (United Kingdom),Yes,Yes,Yes,1.323,Q1 (Clinical Biochemistry),75,No,1476-9255,,1476-9255
Immunology,Inflammation,Journal of Inflammation Research,https://www.dovepress.com/journal-of-inflammation-research-journal,For-profit,Taylor & Francis Group (Dovepress),,,UK,OA,2998,,Yes,Yes,Yes,1.168,Q2 (Immunology; Immunology and Allergy),67,No,1178-7031,,1178-7031
Immunology,Generalist/Classical Immunology,Journal of Innate Immunity,https://karger.com/jin,For-profit,Karger Publishers,,,Switzerland,OA,3998,,Yes,Yes,Yes,1.408,Q1 (Immunology and Allergy),91,No,1662-8128,1662-811X,1662-811X
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Journal of Interferon and Cytokine Research,https://journals.sagepub.com/home/ifc,For-profit Society-Run,Sage Publishing (Mary Ann Liebert),International Cytokine and Interferon Society,Society/Association,USA,Hybrid,3060,,Yes,No,No,0.613,Q2 (Medicine),111,No,1557-7465,1079-9907,1079-9907
